country,Country Code,year,emissions
Gabon,GAB,1962,0
Gabon,GAB,1963,0
Gabon,GAB,1964,0
Gabon,GAB,1965,0
Gabon,GAB,1966,0
Gabon,GAB,1967,0
Gabon,GAB,1968,0
Gabon,GAB,1969,0
Gabon,GAB,1970,0
Gabon,GAB,1971,0
Gabon,GAB,1972,0
Gabon,GAB,1973,0
Gabon,GAB,1974,0
Gabon,GAB,1975,0
Gabon,GAB,1976,0
Gabon,GAB,1977,0
Gabon,GAB,1978,0
Gabon,GAB,1979,0
"Gambia, The",GMB,1992,0.17
"Gambia, The",GMB,1993,0.17
"Gambia, The",GMB,1994,0.18
"Gambia, The",GMB,1995,0.2
"Gambia, The",GMB,1996,0.25
"Gambia, The",GMB,1997,0.21
"Gambia, The",GMB,1998,0.25
"Gambia, The",GMB,1999,0.27
"Gambia, The",GMB,2000,0.23
"Gambia, The",GMB,2001,0.21
"Gambia, The",GMB,2002,0.23
"Gambia, The",GMB,2003,0.24
"Gambia, The",GMB,2004,0.26
"Gambia, The",GMB,2005,0.26
"Gambia, The",GMB,2006,0.26
"Gambia, The",GMB,2007,0.29
"Gambia, The",GMB,2008,0.28
"Gambia, The",GMB,2009,0.26
"Gambia, The",GMB,2010,0.24
"Gambia, The",GMB,2011,0.24
"Gambia, The",GMB,2012,0.15
"Gambia, The",GMB,2013,0.17
"Gambia, The",GMB,2014,0.24
"Gambia, The",GMB,1980,0.2
"Gambia, The",GMB,1981,0.2
"Gambia, The",GMB,1982,0.19
"Gambia, The",GMB,1983,0.19
"Gambia, The",GMB,1984,0.18
"Gambia, The",GMB,1985,0.18
"Gambia, The",GMB,1986,0.17
"Gambia, The",GMB,1987,0.18
"Gambia, The",GMB,1988,0.18
"Gambia, The",GMB,1989,0.17
"Gambia, The",GMB,1990,0.17
"Gambia, The",GMB,1991,0.17
"Gambia, The",GMB,1961,0
"Gambia, The",GMB,1962,0
"Gambia, The",GMB,1963,0
"Gambia, The",GMB,1964,0
"Gambia, The",GMB,1965,0
"Gambia, The",GMB,1966,0.06
"Gambia, The",GMB,1967,0.06
"Gambia, The",GMB,1968,0.05
"Gambia, The",GMB,1969,0.07
"Gambia, The",GMB,1970,0.07
"Gambia, The",GMB,1971,0.09
"Gambia, The",GMB,1972,0.09
"Gambia, The",GMB,1973,0.1
"Gambia, The",GMB,1974,0.08
"Gambia, The",GMB,1975,0.1
"Gambia, The",GMB,1976,0.08
"Gambia, The",GMB,1977,0.1
"Gambia, The",GMB,1978,0.19
"Gambia, The",GMB,1979,0.18
Georgia,GEO,1992,0
Georgia,GEO,1993,0
Georgia,GEO,1994,0
Georgia,GEO,1995,0
Georgia,GEO,1996,0
Georgia,GEO,1997,0
Georgia,GEO,1998,0
Georgia,GEO,1999,0
Georgia,GEO,2000,0
Georgia,GEO,2001,0
Georgia,GEO,2002,0
Georgia,GEO,2003,0
Georgia,GEO,2004,0.45
Georgia,GEO,2005,0.56
Georgia,GEO,2006,0.62
Georgia,GEO,2007,0.73
Georgia,GEO,2008,0.73
Georgia,GEO,2009,0.66
Georgia,GEO,2010,0.68
Georgia,GEO,2011,0.82
Georgia,GEO,2012,0.93
Georgia,GEO,2013,0.94
Georgia,GEO,2014,1.09
Georgia,GEO,1980,0
Georgia,GEO,1981,0
Georgia,GEO,1982,0
Georgia,GEO,1983,0
Georgia,GEO,1984,0
Georgia,GEO,1985,0
Georgia,GEO,1986,0
Georgia,GEO,1987,0
Georgia,GEO,1988,0
Georgia,GEO,1989,0
Georgia,GEO,1990,0
Georgia,GEO,1991,0
Georgia,GEO,1961,0
Georgia,GEO,1962,0
Georgia,GEO,1963,0
Georgia,GEO,1964,0
Georgia,GEO,1965,0
Georgia,GEO,1966,0
Georgia,GEO,1967,0
Georgia,GEO,1968,0
Georgia,GEO,1969,0
Georgia,GEO,1970,0
Georgia,GEO,1971,0
Georgia,GEO,1972,0
Georgia,GEO,1973,0
Georgia,GEO,1974,0
Georgia,GEO,1975,0
Georgia,GEO,1976,0
Georgia,GEO,1977,0
Georgia,GEO,1978,0
Georgia,GEO,1979,0
Germany,DEU,1992,4.34
Germany,DEU,1993,4.09
Germany,DEU,1994,4.1
Germany,DEU,1995,4.07
Germany,DEU,1996,4.09
Germany,DEU,1997,3.93
Germany,DEU,1998,3.94
Germany,DEU,1999,3.64
Germany,DEU,2000,3.67
Germany,DEU,2001,3.71
Germany,DEU,2002,3.58
Germany,DEU,2003,3.61
Germany,DEU,2004,3.53
Germany,DEU,2005,3.51
Germany,DEU,2006,3.68
Germany,DEU,2007,3.53
Germany,DEU,2008,3.6
Germany,DEU,2009,3.39
Germany,DEU,2010,3.7
Germany,DEU,2011,3.61
Germany,DEU,2012,3.44
Germany,DEU,2013,3.46
Germany,DEU,2014,3.24
Germany,DEU,1980,5.12
Germany,DEU,1981,4.78
Germany,DEU,1982,4.56
Germany,DEU,1983,4.53
Germany,DEU,1984,4.59
Germany,DEU,1985,4.63
Germany,DEU,1986,4.71
Germany,DEU,1987,4.67
Germany,DEU,1988,4.63
Germany,DEU,1989,4.55
Germany,DEU,1990,4.5
Germany,DEU,1991,4.5
Germany,DEU,1961,0
Germany,DEU,1962,0
Germany,DEU,1963,0
Germany,DEU,1964,0
Germany,DEU,1965,0
Germany,DEU,1966,0
Germany,DEU,1967,0
Germany,DEU,1968,0
Germany,DEU,1969,0
Germany,DEU,1970,4.91
Germany,DEU,1971,4.91
Germany,DEU,1972,5.07
Germany,DEU,1973,5.26
Germany,DEU,1974,4.87
Germany,DEU,1975,4.7
Germany,DEU,1976,5.02
Germany,DEU,1977,4.97
Germany,DEU,1978,5.17
Germany,DEU,1979,5.44
Ghana,GHA,1992,0.17
Ghana,GHA,1993,0.16
Ghana,GHA,1994,0.16
Ghana,GHA,1995,0.17
Ghana,GHA,1996,0.17
Ghana,GHA,1997,0.18
Ghana,GHA,1998,0.25
Ghana,GHA,1999,0.27
Ghana,GHA,2000,0.22
Ghana,GHA,2001,0.21
Ghana,GHA,2002,0.24
Ghana,GHA,2003,0.23
Ghana,GHA,2004,0.23
Ghana,GHA,2005,0.24
Ghana,GHA,2006,0.31
Ghana,GHA,2007,0.34
Ghana,GHA,2008,0.32
Ghana,GHA,2009,0.3
Ghana,GHA,2010,0.33
Ghana,GHA,2011,0.41
Ghana,GHA,2012,0.42
Ghana,GHA,2013,0.4
Ghana,GHA,2014,0.39
Ghana,GHA,1980,0.15
Ghana,GHA,1981,0.14
Ghana,GHA,1982,0.13
Ghana,GHA,1983,0.1
Ghana,GHA,1984,0.12
Ghana,GHA,1985,0.13
Ghana,GHA,1986,0.14
Ghana,GHA,1987,0.15
Ghana,GHA,1988,0.15
Ghana,GHA,1989,0.16
Ghana,GHA,1990,0.16
Ghana,GHA,1991,0.16
Ghana,GHA,1961,0.16
Ghana,GHA,1962,0.16
Ghana,GHA,1963,0.17
Ghana,GHA,1964,0.15
Ghana,GHA,1965,0.18
Ghana,GHA,1966,0.15
Ghana,GHA,1967,0.15
Ghana,GHA,1968,0.21
Ghana,GHA,1969,0.15
Ghana,GHA,1970,0.2
Ghana,GHA,1971,0.18
Ghana,GHA,1972,0.18
Ghana,GHA,1973,0.19
Ghana,GHA,1974,0.22
Ghana,GHA,1975,0.22
Ghana,GHA,1976,0.19
Ghana,GHA,1977,0.22
Ghana,GHA,1978,0.19
Ghana,GHA,1979,0.15
Greece,GRC,1992,2.93
Greece,GRC,1993,2.86
Greece,GRC,1994,2.81
Greece,GRC,1995,2.98
Greece,GRC,1996,3.17
Greece,GRC,1997,2.97
Greece,GRC,1998,3.12
Greece,GRC,1999,3.01
Greece,GRC,2000,3.64
Greece,GRC,2001,3.65
Greece,GRC,2002,3.46
Greece,GRC,2003,3.76
Greece,GRC,2004,3.91
Greece,GRC,2005,3.9
Greece,GRC,2006,4.07
Greece,GRC,2007,4.34
Greece,GRC,2008,3.93
Greece,GRC,2009,3.75
Greece,GRC,2010,3.25
Greece,GRC,2011,2.98
Greece,GRC,2012,2.66
Greece,GRC,2013,2.43
Greece,GRC,2014,2.48
Greece,GRC,1980,1.92
Greece,GRC,1981,1.85
Greece,GRC,1982,1.93
Greece,GRC,1983,2.01
Greece,GRC,1984,2.03
Greece,GRC,1985,2.17
Greece,GRC,1986,2.18
Greece,GRC,1987,2.45
Greece,GRC,1988,2.5
Greece,GRC,1989,2.77
Greece,GRC,1990,2.84
Greece,GRC,1991,2.85
Greece,GRC,1961,0.55
Greece,GRC,1962,0.59
Greece,GRC,1963,0.64
Greece,GRC,1964,0.72
Greece,GRC,1965,0.85
Greece,GRC,1966,0.93
Greece,GRC,1967,0.96
Greece,GRC,1968,1.01
Greece,GRC,1969,1.1
Greece,GRC,1970,1.22
Greece,GRC,1971,1.43
Greece,GRC,1972,1.65
Greece,GRC,1973,1.94
Greece,GRC,1974,1.86
Greece,GRC,1975,1.79
Greece,GRC,1976,2.21
Greece,GRC,1977,1.9
Greece,GRC,1978,1.92
Greece,GRC,1979,2.11
Guatemala,GTM,1992,0
Guatemala,GTM,1993,0
Guatemala,GTM,1994,0
Guatemala,GTM,1995,0
Guatemala,GTM,1996,0
Guatemala,GTM,1997,0
Guatemala,GTM,1998,0
Guatemala,GTM,1999,0
Guatemala,GTM,2000,0
Guatemala,GTM,2001,0
Guatemala,GTM,2002,0
Guatemala,GTM,2003,0
Guatemala,GTM,2004,0
Guatemala,GTM,2005,0
Guatemala,GTM,2006,0
Guatemala,GTM,2007,0
Guatemala,GTM,2008,0
Guatemala,GTM,2009,0
Guatemala,GTM,2010,0
Guatemala,GTM,2011,0
Guatemala,GTM,2012,0
Guatemala,GTM,2013,0
Guatemala,GTM,2014,0.57
Guatemala,GTM,1980,0
Guatemala,GTM,1981,0
Guatemala,GTM,1982,0
Guatemala,GTM,1983,0
Guatemala,GTM,1984,0
Guatemala,GTM,1985,0
Guatemala,GTM,1986,0
Guatemala,GTM,1987,0
Guatemala,GTM,1988,0
Guatemala,GTM,1989,0
Guatemala,GTM,1990,0
Guatemala,GTM,1991,0
Guatemala,GTM,1961,0
Guatemala,GTM,1962,0
Guatemala,GTM,1963,0
Guatemala,GTM,1964,0
Guatemala,GTM,1965,0
Guatemala,GTM,1966,0
Guatemala,GTM,1967,0
Guatemala,GTM,1968,0
Guatemala,GTM,1969,0
Guatemala,GTM,1970,0
Guatemala,GTM,1971,0
Guatemala,GTM,1972,0
Guatemala,GTM,1973,0
Guatemala,GTM,1974,0
Guatemala,GTM,1975,0
Guatemala,GTM,1976,0
Guatemala,GTM,1977,0
Guatemala,GTM,1978,0
Guatemala,GTM,1979,0
Guinea,GIN,1992,0.05
Guinea,GIN,1993,0.05
Guinea,GIN,1994,0.06
Guinea,GIN,1995,0.08
Guinea,GIN,1996,0.09
Guinea,GIN,1997,0.07
Guinea,GIN,1998,0.06
Guinea,GIN,1999,0.07
Guinea,GIN,2000,0.11
Guinea,GIN,2001,0.11
Guinea,GIN,2002,0.09
Guinea,GIN,2003,0.11
Guinea,GIN,2004,0.12
Guinea,GIN,2005,0.13
Guinea,GIN,2006,0.13
Guinea,GIN,2007,0.12
Guinea,GIN,2008,0.15
Guinea,GIN,2009,0.15
Guinea,GIN,2010,0.17
Guinea,GIN,2011,0.18
Guinea,GIN,2012,0.17
Guinea,GIN,2013,0.16
Guinea,GIN,2014,0.17
Guinea,GIN,1980,0
Guinea,GIN,1981,0
Guinea,GIN,1982,0
Guinea,GIN,1983,0
Guinea,GIN,1984,0
Guinea,GIN,1985,0
Guinea,GIN,1986,0.08
Guinea,GIN,1987,0.07
Guinea,GIN,1988,0.07
Guinea,GIN,1989,0.08
Guinea,GIN,1990,0.07
Guinea,GIN,1991,0.05
Guinea,GIN,1961,0
Guinea,GIN,1962,0
Guinea,GIN,1963,0
Guinea,GIN,1964,0
Guinea,GIN,1965,0
Guinea,GIN,1966,0
Guinea,GIN,1967,0
Guinea,GIN,1968,0
Guinea,GIN,1969,0
Guinea,GIN,1970,0
Guinea,GIN,1971,0
Guinea,GIN,1972,0
Guinea,GIN,1973,0
Guinea,GIN,1974,0
Guinea,GIN,1975,0
Guinea,GIN,1976,0
Guinea,GIN,1977,0
Guinea,GIN,1978,0
Guinea,GIN,1979,0
Guinea-Bissau,GNB,1992,0.09
Guinea-Bissau,GNB,1993,0.09
Guinea-Bissau,GNB,1994,0.09
Guinea-Bissau,GNB,1995,0.13
Guinea-Bissau,GNB,1996,0.09
Guinea-Bissau,GNB,1997,0.09
Guinea-Bissau,GNB,1998,0.08
Guinea-Bissau,GNB,1999,0.08
Guinea-Bissau,GNB,2000,0.07
Guinea-Bissau,GNB,2001,0.07
Guinea-Bissau,GNB,2002,0.07
Guinea-Bissau,GNB,2003,0.06
Guinea-Bissau,GNB,2004,0.06
Guinea-Bissau,GNB,2005,0.08
Guinea-Bissau,GNB,2006,0.09
Guinea-Bissau,GNB,2007,0.1
Guinea-Bissau,GNB,2008,0.1
Guinea-Bissau,GNB,2009,0.1
Guinea-Bissau,GNB,2010,0.11
Guinea-Bissau,GNB,2011,0.11
Guinea-Bissau,GNB,2012,0.1
Guinea-Bissau,GNB,2013,0.11
Guinea-Bissau,GNB,2014,0.1
Guinea-Bissau,GNB,1980,0.1
Guinea-Bissau,GNB,1981,0.09
Guinea-Bissau,GNB,1982,0.09
Guinea-Bissau,GNB,1983,0.09
Guinea-Bissau,GNB,1984,0.09
Guinea-Bissau,GNB,1985,0.1
Guinea-Bissau,GNB,1986,0.1
Guinea-Bissau,GNB,1987,0.1
Guinea-Bissau,GNB,1988,0.11
Guinea-Bissau,GNB,1989,0.11
Guinea-Bissau,GNB,1990,0.09
Guinea-Bissau,GNB,1991,0.09
Guinea-Bissau,GNB,1961,0
Guinea-Bissau,GNB,1962,0
Guinea-Bissau,GNB,1963,0
Guinea-Bissau,GNB,1964,0
Guinea-Bissau,GNB,1965,0
Guinea-Bissau,GNB,1966,0
Guinea-Bissau,GNB,1967,0
Guinea-Bissau,GNB,1968,0
Guinea-Bissau,GNB,1969,0
Guinea-Bissau,GNB,1970,0.08
Guinea-Bissau,GNB,1971,0.08
Guinea-Bissau,GNB,1972,0.08
Guinea-Bissau,GNB,1973,0.09
Guinea-Bissau,GNB,1974,0.09
Guinea-Bissau,GNB,1975,0.1
Guinea-Bissau,GNB,1976,0.09
Guinea-Bissau,GNB,1977,0.08
Guinea-Bissau,GNB,1978,0.08
Guinea-Bissau,GNB,1979,0.08
Guyana,GUY,1992,0.5
Guyana,GUY,1993,0.54
Guyana,GUY,1994,0.75
Guyana,GUY,1995,0.83
Guyana,GUY,1996,0.9
Guyana,GUY,1997,0.97
Guyana,GUY,1998,1.03
Guyana,GUY,1999,1.03
Guyana,GUY,2000,0.89
Guyana,GUY,2001,0.74
Guyana,GUY,2002,1.04
Guyana,GUY,2003,0.91
Guyana,GUY,2004,0.86
Guyana,GUY,2005,0.82
Guyana,GUY,2006,0.68
Guyana,GUY,2007,1.02
Guyana,GUY,2008,1.1
Guyana,GUY,2009,1.08
Guyana,GUY,2010,0.89
Guyana,GUY,2011,1.25
Guyana,GUY,2012,1.46
Guyana,GUY,2013,1.41
Guyana,GUY,2014,1.24
Guyana,GUY,1980,0.87
Guyana,GUY,1981,0.89
Guyana,GUY,1982,0.68
Guyana,GUY,1983,0.58
Guyana,GUY,1984,0.63
Guyana,GUY,1985,0.64
Guyana,GUY,1986,0.46
Guyana,GUY,1987,0.57
Guyana,GUY,1988,0.61
Guyana,GUY,1989,0.5
Guyana,GUY,1990,0.46
Guyana,GUY,1991,0.44
Guyana,GUY,1961,0.69
Guyana,GUY,1962,0.64
Guyana,GUY,1963,0.64
Guyana,GUY,1964,0.63
Guyana,GUY,1965,0.88
Guyana,GUY,1966,0.9
Guyana,GUY,1967,1.01
Guyana,GUY,1968,1.08
Guyana,GUY,1969,1.06
Guyana,GUY,1970,1.2
Guyana,GUY,1971,1.23
Guyana,GUY,1972,1.19
Guyana,GUY,1973,1.32
Guyana,GUY,1974,1.13
Guyana,GUY,1975,1.21
Guyana,GUY,1976,0.99
Guyana,GUY,1977,1.03
Guyana,GUY,1978,0.98
Guyana,GUY,1979,0.73
Haiti,HTI,1992,0
Haiti,HTI,1993,0
Haiti,HTI,1994,0
Haiti,HTI,1995,0
Haiti,HTI,1996,0.12
Haiti,HTI,1997,0.13
Haiti,HTI,1998,0.12
Haiti,HTI,1999,0.13
Haiti,HTI,2000,0.11
Haiti,HTI,2001,0.12
Haiti,HTI,2002,0.12
Haiti,HTI,2003,0.11
Haiti,HTI,2004,0.13
Haiti,HTI,2005,0.12
Haiti,HTI,2006,0.12
Haiti,HTI,2007,0.13
Haiti,HTI,2008,0.13
Haiti,HTI,2009,0.12
Haiti,HTI,2010,0.13
Haiti,HTI,2011,0.13
Haiti,HTI,2012,0.12
Haiti,HTI,2013,0.12
Haiti,HTI,2014,0.14
Haiti,HTI,1980,0
Haiti,HTI,1981,0
Haiti,HTI,1982,0
Haiti,HTI,1983,0
Haiti,HTI,1984,0
Haiti,HTI,1985,0
Haiti,HTI,1986,0
Haiti,HTI,1987,0
Haiti,HTI,1988,0
Haiti,HTI,1989,0
Haiti,HTI,1990,0
Haiti,HTI,1991,0
Haiti,HTI,1961,0
Haiti,HTI,1962,0
Haiti,HTI,1963,0
Haiti,HTI,1964,0
Haiti,HTI,1965,0
Haiti,HTI,1966,0
Haiti,HTI,1967,0
Haiti,HTI,1968,0
Haiti,HTI,1969,0
Haiti,HTI,1970,0
Haiti,HTI,1971,0
Haiti,HTI,1972,0
Haiti,HTI,1973,0
Haiti,HTI,1974,0
Haiti,HTI,1975,0
Haiti,HTI,1976,0
Haiti,HTI,1977,0
Haiti,HTI,1978,0
Haiti,HTI,1979,0
Hungary,HUN,1992,0
Hungary,HUN,1993,0
Hungary,HUN,1994,0
Hungary,HUN,1995,0
Hungary,HUN,1996,0
Hungary,HUN,1997,0
Hungary,HUN,1998,0
Hungary,HUN,1999,0
Hungary,HUN,2000,0
Hungary,HUN,2001,0
Hungary,HUN,2002,0
Hungary,HUN,2003,0
Hungary,HUN,2004,0
Hungary,HUN,2005,0
Hungary,HUN,2006,0
Hungary,HUN,2007,0
Hungary,HUN,2008,0
Hungary,HUN,2009,0
Hungary,HUN,2010,0
Hungary,HUN,2011,0
Hungary,HUN,2012,0
Hungary,HUN,2013,0
Hungary,HUN,2014,2.05
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0
Hungary,HUN,1991,0
Hungary,HUN,1961,0
Hungary,HUN,1962,0
Hungary,HUN,1963,0
Hungary,HUN,1964,0
Hungary,HUN,1965,0
Hungary,HUN,1966,0
Hungary,HUN,1967,0
Hungary,HUN,1968,0
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
India,IND,1992,0.24
India,IND,1993,0.24
India,IND,1994,0.26
India,IND,1995,0.27
India,IND,1996,0.28
India,IND,1997,0.29
India,IND,1998,0.29
India,IND,1999,0.31
India,IND,2000,0.31
India,IND,2001,0.31
India,IND,2002,0.31
India,IND,2003,0.32
India,IND,2004,0.34
India,IND,2005,0.36
India,IND,2006,0.38
India,IND,2007,0.41
India,IND,2008,0.43
India,IND,2009,0.48
India,IND,2010,0.5
India,IND,2011,0.51
India,IND,2012,0.54
India,IND,2013,0.54
India,IND,2014,0.58
India,IND,1980,0.15
India,IND,1981,0.16
India,IND,1982,0.16
India,IND,1983,0.16
India,IND,1984,0.17
India,IND,1985,0.18
India,IND,1986,0.19
India,IND,1987,0.2
India,IND,1988,0.21
India,IND,1989,0.22
India,IND,1990,0.22
India,IND,1991,0.23
India,IND,1961,0.1
India,IND,1962,0.1
India,IND,1963,0.11
India,IND,1964,0.1
India,IND,1965,0.11
India,IND,1966,0.12
India,IND,1967,0.11
India,IND,1968,0.12
India,IND,1969,0.12
India,IND,1970,0.12
India,IND,1971,0.13
India,IND,1972,0.13
India,IND,1973,0.13
India,IND,1974,0.13
India,IND,1975,0.14
India,IND,1976,0.14
India,IND,1977,0.14
India,IND,1978,0.14
India,IND,1979,0.15
Indonesia,IDN,1992,0.31
Indonesia,IDN,1993,0.34
Indonesia,IDN,1994,0.36
Indonesia,IDN,1995,0.41
Indonesia,IDN,1996,0.41
Indonesia,IDN,1997,0.44
Indonesia,IDN,1998,0.39
Indonesia,IDN,1999,0.41
Indonesia,IDN,2000,0.42
Indonesia,IDN,2001,0.43
Indonesia,IDN,2002,0.43
Indonesia,IDN,2003,0.46
Indonesia,IDN,2004,0.49
Indonesia,IDN,2005,0.48
Indonesia,IDN,2006,0.49
Indonesia,IDN,2007,0.5
Indonesia,IDN,2008,0.53
Indonesia,IDN,2009,0.53
Indonesia,IDN,2010,0.56
Indonesia,IDN,2011,0.55
Indonesia,IDN,2012,0.56
Indonesia,IDN,2013,0.52
Indonesia,IDN,2014,0.61
Indonesia,IDN,1980,0.19
Indonesia,IDN,1981,0.21
Indonesia,IDN,1982,0.22
Indonesia,IDN,1983,0.21
Indonesia,IDN,1984,0.19
Indonesia,IDN,1985,0.19
Indonesia,IDN,1986,0.2
Indonesia,IDN,1987,0.21
Indonesia,IDN,1988,0.22
Indonesia,IDN,1989,0.22
Indonesia,IDN,1990,0.28
Indonesia,IDN,1991,0.3
Indonesia,IDN,1961,0.05
Indonesia,IDN,1962,0.04
Indonesia,IDN,1963,0.05
Indonesia,IDN,1964,0.05
Indonesia,IDN,1965,0.05
Indonesia,IDN,1966,0.05
Indonesia,IDN,1967,0.06
Indonesia,IDN,1968,0.07
Indonesia,IDN,1969,0.08
Indonesia,IDN,1970,0.08
Indonesia,IDN,1971,0.09
Indonesia,IDN,1972,0.1
Indonesia,IDN,1973,0.1
Indonesia,IDN,1974,0.11
Indonesia,IDN,1975,0.12
Indonesia,IDN,1976,0.12
Indonesia,IDN,1977,0.13
Indonesia,IDN,1978,0.15
Indonesia,IDN,1979,0.16
"Iran, Islamic Rep.",IRN,1992,0
"Iran, Islamic Rep.",IRN,1993,0
"Iran, Islamic Rep.",IRN,1994,0
"Iran, Islamic Rep.",IRN,1995,0
"Iran, Islamic Rep.",IRN,1996,0
"Iran, Islamic Rep.",IRN,1997,0
"Iran, Islamic Rep.",IRN,1998,0
"Iran, Islamic Rep.",IRN,1999,0
"Iran, Islamic Rep.",IRN,2000,0
"Iran, Islamic Rep.",IRN,2001,0
"Iran, Islamic Rep.",IRN,2002,0
"Iran, Islamic Rep.",IRN,2003,0
"Iran, Islamic Rep.",IRN,2004,0
"Iran, Islamic Rep.",IRN,2005,0
"Iran, Islamic Rep.",IRN,2006,0
"Iran, Islamic Rep.",IRN,2007,0
"Iran, Islamic Rep.",IRN,2008,0
"Iran, Islamic Rep.",IRN,2009,0
"Iran, Islamic Rep.",IRN,2010,0
"Iran, Islamic Rep.",IRN,2011,0
"Iran, Islamic Rep.",IRN,2012,0
"Iran, Islamic Rep.",IRN,2013,0
"Iran, Islamic Rep.",IRN,2014,2.48
"Iran, Islamic Rep.",IRN,1980,0
"Iran, Islamic Rep.",IRN,1981,0
"Iran, Islamic Rep.",IRN,1982,0
"Iran, Islamic Rep.",IRN,1983,0
"Iran, Islamic Rep.",IRN,1984,0
"Iran, Islamic Rep.",IRN,1985,0
"Iran, Islamic Rep.",IRN,1986,0
"Iran, Islamic Rep.",IRN,1987,0
"Iran, Islamic Rep.",IRN,1988,0
"Iran, Islamic Rep.",IRN,1989,0
"Iran, Islamic Rep.",IRN,1990,0
"Iran, Islamic Rep.",IRN,1991,0
"Iran, Islamic Rep.",IRN,1961,0
"Iran, Islamic Rep.",IRN,1962,0
"Iran, Islamic Rep.",IRN,1963,0
"Iran, Islamic Rep.",IRN,1964,0
"Iran, Islamic Rep.",IRN,1965,0
"Iran, Islamic Rep.",IRN,1966,0
"Iran, Islamic Rep.",IRN,1967,0
"Iran, Islamic Rep.",IRN,1968,0
"Iran, Islamic Rep.",IRN,1969,0
"Iran, Islamic Rep.",IRN,1970,0
"Iran, Islamic Rep.",IRN,1971,0
"Iran, Islamic Rep.",IRN,1972,0
"Iran, Islamic Rep.",IRN,1973,0
"Iran, Islamic Rep.",IRN,1974,0
"Iran, Islamic Rep.",IRN,1975,0
"Iran, Islamic Rep.",IRN,1976,0
"Iran, Islamic Rep.",IRN,1977,0
"Iran, Islamic Rep.",IRN,1978,0
"Iran, Islamic Rep.",IRN,1979,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,1.47
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1961,0
Iraq,IRQ,1962,0
Iraq,IRQ,1963,0
Iraq,IRQ,1964,0
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Ireland,IRL,1992,3.51
Ireland,IRL,1993,3.16
Ireland,IRL,1994,3.47
Ireland,IRL,1995,3.42
Ireland,IRL,1996,3.7
Ireland,IRL,1997,3.56
Ireland,IRL,1998,3.78
Ireland,IRL,1999,4.28
Ireland,IRL,2000,3.87
Ireland,IRL,2001,3.8
Ireland,IRL,2002,3.5
Ireland,IRL,2003,3.34
Ireland,IRL,2004,3.39
Ireland,IRL,2005,3.61
Ireland,IRL,2006,3.98
Ireland,IRL,2007,3.81
Ireland,IRL,2008,3.78
Ireland,IRL,2009,3
Ireland,IRL,2010,2.93
Ireland,IRL,2011,2.52
Ireland,IRL,2012,2.39
Ireland,IRL,2013,2.5
Ireland,IRL,2014,2.58
Ireland,IRL,1980,3.51
Ireland,IRL,1981,3.4
Ireland,IRL,1982,3.19
Ireland,IRL,1983,3.07
Ireland,IRL,1984,2.86
Ireland,IRL,1985,3.04
Ireland,IRL,1986,3.12
Ireland,IRL,1987,3.32
Ireland,IRL,1988,3.05
Ireland,IRL,1989,3.26
Ireland,IRL,1990,3.54
Ireland,IRL,1991,3.51
Ireland,IRL,1961,0
Ireland,IRL,1962,0
Ireland,IRL,1963,0
Ireland,IRL,1964,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
